ADDITONAL_ADDRESS,STATE,COUNTY,LONGITUDE,STORE_NAME,STORE_TYPE,ZIP4,Ï»¿X,GRANTEE_NAME,RECORD_ID,INCENTIVE_PROGRAM,Y,OBJECTID,STORE_STREET_ADDRESS,LATITUDE,ZIP_CODE,CITY,CUISINE_TYPE,CATEGORY,SUBCATEGORY,SUB_SUBCATEGORY
,TX,DALLAS,-96.95992938981,MICHOACANA,Specialty Food,,,,7.715282322751636e+18,,,,500 S MACARTHUR BLVD STE 500,32.80972190992,75060,IRVING,Mexican,Americas,Latin America - Central America,Mexico
,TX,DALLAS,-96.994112336093,MICHOACANA,Specialty Food,,,,9.182378937810488e+17,,,,2502 S BELT LINE RD STE 100,32.709239388739,75052,GRAND PRAIRIE,Mexican,Americas,Latin America - Central America,Mexico
,TX,DALLAS,-96.6828848977,7-ELEVEN CONVENIENCE STORE #34114A,Convenience Store,,,,7.883516900524902e+18,,,,11405 LYNDON B JOHNSON FWY,32.875464016459,75041,GARLAND,General Retail/Food/Other,,,
,TX,DALLAS,-96.734345079122,"URGENT RICHARDSON, LLC",Convenience Store,,,,1.2018237707397714e+19,,,,888 S GREENVILLE AVE STE 100,32.937663703155,75081,RICHARDSON,General Retail/Food/Other,,,
,TX,DALLAS,-96.825243590453,EAGLE LIQUOR,Liquor Store,,,,1.5622276394346498e+19,,,,4703 MAPLE AVE,32.813580253862,75219,DALLAS,Liquor Store,,,
,TX,DALLAS,-96.674150367563,"HIGHLAND PURE WATER @@@ ICE, LLC",Specialty Food,,,,1.5866455601228877e+18,,,,3015 ARAPAHO RD,32.960760518989,75044,GARLAND,Uncategorized,,,
,TX,DALLAS,-96.804225634501,NATURAL GROCERS,Supermarket,,,,1.057761110637683e+19,,,,11661 PRESTON RD STE 224,32.907411093185,75230,DALLAS,General Retail/Food/Other,,,
,TX,DALLAS,-96.845583947342,FUJISAN SUSHI,Supermarket,,,,4.688889114475708e+18,,,,4062 LYNDON B JOHNSON FWY,32.922233130345,75244,DALLAS,Japanese,Asia,Eastern Asia,Japan
,TX,DALLAS,-96.701475756746,GEGOL CAFE & GROCERY,Supermarket,,,,1.3477828847860009e+19,,,,10560 WALNUT ST STE 500,32.916507562239,75243,DALLAS,General Retail/Food/Other,,,
,TX,DALLAS,-96.926009254706,OH EIGHT BEVERAGES,Liquor Store,,,,1.3036500903379814e+19,,,,1428 N IRVING HEIGHTS DR,32.829037932258,75061,IRVING,Liquor Store,,,
,TX,DALLAS,-96.741812693048,NATURAL GROCERS,Supermarket,,,,3.644320189184942e+17,,,,677 W CAMPBELL RD STE 100,32.978025277693,75080,RICHARDSON,General Retail/Food/Other,,,
,TX,DALLAS,-96.851346339112,DELIGHTFUL SWEETS,Bakery,,,,8.457439501182585e+18,,,,324 E BELT LINE RD,32.589658965479,75115,DESOTO,Uncategorized,,,
,TX,DALLAS,-96.5880507968,OH MY CURRY,Supermarket,,,,3.774465604307078e+18,,,,909 DAVIS DR STE A,32.765519878695,75149,MESQUITE,Indian/South Asian,Asia,South Central Asia,Multiple South Central Asian
,TX,DALLAS,-96.959147619024,360 LIQUORS #5,Liquor Store,,,,7.947854960225895e+18,,,,2815 N MACARTHUR BLVD,32.844452487165,75062,IRVING,Liquor Store,,,
,TX,DALLAS,-96.847334489072,SMOOTHIE KING,Specialty Food,,,,1.6969365746645422e+19,,,,2304 W MOCKINGBIRD LN,32.825632053685,75235,DALLAS,Uncategorized,,,
,TX,DALLAS,-96.854926628173,COLE MANOR MOTEL,Convenience Store,,,,1.3746061597803694e+19,,,,7002 HARRY HINES BLVD,32.826247237986,75235,DALLAS,General Retail/Food/Other,,,
,TX,DALLAS,-96.828518740543,"HEY SUGAR! CANDY STORE, L.L.C.",Confectionery,,,,1.1052354836524192e+19,,,,409 W 8TH ST,32.748125560746,75208,DALLAS,Uncategorized,,,
,TX,DALLAS,-96.703209807516,NATURAL GROCERS,Supermarket,,,,1.7162918314503522e+19,,,,9440 GARLAND RD STE 150,32.832806853632,75218,DALLAS,General Retail/Food/Other,,,
,TX,DALLAS,-96.842873090296,NORTH OAK CLIFF BEER & WINE,Liquor Store,,,,1.403202268529022e+19,,,,1301 W DAVIS ST,32.749557566198,75208,DALLAS,Liquor Store,,,
,TX,DALLAS,-96.769899540978,SMOOTHIE KING #250,Specialty Food,,,,2.0518022153827948e+18,,,,5706 E MOCKINGBIRD LN STE 130,32.836453991669,75206,DALLAS,Uncategorized,,,
,TX,DALLAS,-96.682622367656,SAV MOR FOOD MART,Convenience Store,,,,5.893526603936779e+18,,,,3510 S BUCKNER BLVD STE A,32.766916894146,75227,DALLAS,General Retail/Food/Other,,,
,TX,DALLAS,-96.824441974004,SMOOTHIE KING #1122,Specialty Food,,,,8.571624982141356e+18,,,,5000 BELT LINE RD STE 400,32.953959940794,75254,DALLAS,Uncategorized,,,
,TX,DALLAS,-96.695826786764,SMOOTHIE KING #1532,Specialty Food,,,,8.249494188567973e+18,,,,1325 E BELT LINE RD,32.945464447374,75081,RICHARDSON,Uncategorized,,,
,TX,DALLAS,-96.614547879615,BLISS AFRICAN STORE,Supermarket,,,,3.724691105786315e+18,,,,805 MILL BRANCH DR,32.904775449517,75040,GARLAND,African,Africa,Multiple African Regions,Multiple African
,TX,DALLAS,-96.800818820362,ESPINOZA PRODUCE,Produce Market,,,,1.4236273586516152e+19,,,,1540 DANUBE DR,32.728856357956,75216,DALLAS,General Retail/Food/Other,,,
,TX,DALLAS,-96.806830922612,SMOOTHIE KING #1128,Specialty Food,,,,6.415427774386095e+18,,,,3903 LEMMON AVE,32.812815216773,75219,DALLAS,Uncategorized,,,
,TX,DALLAS,-96.873226610817,SMOOTHIE KING #1536,Specialty Food,,,,1.629909914062896e+19,,,,3233 W WHEATLAND RD,32.647625492978,75237,DALLAS,Uncategorized,,,
,TX,DALLAS,-96.854402772954,VAPOR LAND,Convenience Store,,,,1.4490303981376127e+19,,,,2810 E TRINITY MILLS RD STE 213,32.987002204366,75006,CARROLLTON,General Retail/Food/Other,,,
,TX,DALLAS,-96.858288215043,CASH SAVER,Supermarket,,,,1.6051766829970903e+19,,,,2223 SINGLETON BLVD STE 116,32.77877673268,75212,DALLAS,General Retail/Food/Other,,,
,TX,DALLAS,-96.80663430434,TARGET STORE #3292,Liquor Store,,,,1.4522526147496528e+19,,,,8335 WESTCHESTER DR STE 200,32.864072325806,75225,DALLAS,Liquor Store,,,
,TX,DALLAS,-96.937600931682,GRAND LIQUOR,Liquor Store,,,,9.833086008890771e+18,,,,701 E IRVING BLVD,32.813242433556,75060,IRVING,Liquor Store,,,
,TX,DALLAS,-97.017433174659,LIQUOR DEPOT,Liquor Store,,,,3.493385076935512e+18,,,,910 E PIONEER PKWY,32.709734092127,75051,GRAND PRAIRIE,Liquor Store,,,
,TX,DALLAS,-96.803845948723,HEB CENTRAL MARKET #653,Supermarket,,,,5.876478482806426e+18,,,,10720 PRESTON RD STE 1018,32.895193972207,75230,DALLAS,General Retail/Food/Other,,,
,TX,DALLAS,-96.804766200106,AVERY'S SAVORY POPCORN LLC,Confectionery,,,,7.651373730911569e+18,,,,1001 ROSS AVE STE 102,32.782382210477,75202,DALLAS,Uncategorized,,,
,TX,DALLAS,-96.976582424945,LIQUOR DEPOT,Liquor Store,,,,1.352178270425503e+19,,,,610 PLYMOMOUTH PARK DR,32.830363658648,75061,IRVING,Liquor Store,,,
,TX,DALLAS,-96.797475366795,MOODEE'S LLC,Convenience Store,,,,7.726204462560397e+18,,,,1700 PACIFIC AVE # 108,32.782532832249,75201,DALLAS,General Retail/Food/Other,,,
,TX,DALLAS,-96.856765014919,HAMPTON FOOD MART,Convenience Store,,,,1.2490990522308835e+19,,,,1232 S HAMPTON RD,32.732668930851,75208,DALLAS,General Retail/Food/Other,,,
,TX,DALLAS,-96.962540601106,DELIGHT LIQUOR,Convenience Store,,,,1.4012006539301372e+19,,,,1420 W 6TH ST,32.808602324471,75060,IRVING,Liquor Store,,,
,TX,DALLAS,-96.950740176591,DANNY FOOD MART,Convenience Store,,,,4.084341957963565e+18,,,,273 HICKERSON ST,32.586959847884,75104,CEDAR HILL,General Retail/Food/Other,,,
,TX,DALLAS,-97.044322707396,ASAFO INTERNATIONAL MARKET,Supermarket,,,,1.0633932257810729e+19,,,,2905 ARKANSAS LN STE 103,32.705949798517,75052,GRAND PRAIRIE,General Retail/Food/Other,,,
,TX,DALLAS,-96.766643891447,LA AZTECA MEAT MARKET #11,Supermarket,,,,2.804193050148029e+18,,,,4611 COLUMBIA AVE STE 103,32.792823352517,75226,DALLAS,Mexican,Americas,Latin America - Central America,Mexico
,TX,DALLAS,-96.776180447147,DISCOUNT FOOD MART,Convenience Store,,,,6.574654834488069e+18,,,,3627 BONNIE VIEW RD STE B,32.714883642401,75216,DALLAS,General Retail/Food/Other,,,
,TX,DALLAS,-96.878901176412,SIGEL'S WINE & SPIRITS #97,Liquor Store,,,,9.599548722459263e+18,,,,2960 ANODE LN,32.876671582816,75220,DALLAS,Liquor Store,,,
,TX,DALLAS,-96.862972317714,SIGEL'S WINE & SPIRITS #95,Liquor Store,,,,9.55048768167145e+18,,,,1441 W MOCKINGBIRD LN,32.822332691821,75247,DALLAS,Liquor Store,,,
,TX,DALLAS,-96.803707873623,SIGEL'S WINE & SPITITS #92,Liquor Store,,,,7.03777455502939e+18,,,,2800 ROUTH ST STE 180,32.798118151239,75201,DALLAS,Liquor Store,,,
,TX,DALLAS,-96.907146521066,"JIMMY'S LIQUOR OF TEXAS, INC.",Liquor Store,,,,1.356321088414714e+19,,,,2051 W NORTHWEST HWY STE 60,32.86701732266,75220,DALLAS,Liquor Store,,,
,TX,DALLAS,-96.805815082114,EDOM & CO. CPAS,Convenience Store,,,,4.3833941897308585e+18,,,,701 COMMERCE ST # 530,32.778506964494,75202,DALLAS,General Retail/Food/Other,,,
,TX,DALLAS,-96.746467683798,$ TOBBACO PLUS,Convenience Store,,,,1.7664061609050196e+19,,,,9111 FOREST LN # A,32.909298531845,75243,DALLAS,General Retail/Food/Other,,,
,TX,DALLAS,-96.769044562481,SIGEL'S WINE & SPIRITS #91,Liquor Store,,,,4.10575553359461e+18,,,,5757 GREENVILLE AVE,32.855669468073,75206,DALLAS,Liquor Store,,,
,TX,DALLAS,-96.792677732165,SIGEL'S WINE & SPIRITS #94,Liquor Store,,,,1.255988824889664e+19,,,,3209 N FITZHUGH AVE,32.816556714496,75204,DALLAS,Liquor Store,,,
,TX,DALLAS,-96.720598985688,SIGEL'S WINE & SPIRITS #88,Liquor Store,,,,4.90972300782687e+18,,,,538 CENTENNIAL BLVD,32.938153874284,75081,RICHARDSON,Liquor Store,,,
,TX,DALLAS,-96.952222115583,CTGTX  INC.,Convenience Store,,,,1.1670425553377511e+19,,,,9975 N MACARTHUR BLVD,32.940129045238,75063,IRVING,General Retail/Food/Other,,,
,TX,DALLAS,-96.811488399779,KROGER #528 FUEL CENTER,Supermarket,,,,4.267522815269554e+18,,,,4322 LEMMON AVE,32.817183380195,75219,DALLAS,General Retail/Food/Other,,,
,TX,DALLAS,-96.583666991557,GRAB & GO,Convenience Store,,,,1.842338910572572e+19,,,,601 PIONEER RD STE F,32.760520588997,75149,MESQUITE,General Retail/Food/Other,,,
,TX,DALLAS,-96.836387844456,"LA BELLA, LLC",Convenience Store,,,,5.172873745114877e+18,,,,833 W JEFFERSON BLVD,32.74320967302,75208,DALLAS,Mexican,Americas,Latin America - Central America,Mexico
,TX,DALLAS,-96.835727385856,SPEEDY BEER & WINE NO 2,Convenience Store,,,,3.809060059216825e+18,,,,3232 SYLVAN AVE STE 110,32.780795197008,75212,DALLAS,General Retail/Food/Other,,,
,TX,DALLAS,-96.864436211656,DAILY STOP,Convenience Store,,,,3.959016839620807e+18,,,,2605 FORT WORTH AVE STE 100,32.758465981375,75211,DALLAS,General Retail/Food/Other,,,
,TX,DALLAS,-96.809786265334,DOLLAR & NOVELTY SHOP,Convenience Store,,,,4.859805652545261e+18,,,,5625 ALPHA RD,32.932933124229,75240,DALLAS,General Retail/Food/Other,,,
,TX,DALLAS,-96.630817449458,TITO'S MEAT MARKET & TAQUERIA #2,Supermarket,,,,4.640415985221798e+17,,,,1638 S 1ST ST STE B,32.897640100042,75040,GARLAND,Mexican,Americas,Latin America - Central America,Mexico
,TX,DALLAS,-96.876228977157,SUBWAY SANDWICHES & SALADS,Specialty Food,,,,6.7148361580168e+18,,,,3420 W ILLINOIS AVE STE 100A,32.720236530856,75211,DALLAS,Uncategorized,,,
,TX,DALLAS,-96.708136556458,D&O FOOD MARKET,Supermarket,,,,1.6547306445308776e+19,,,,101 S INTERSTATE 45 SERVICE RD STE 11,32.648849657838,75141,HUTCHINS,General Retail/Food/Other,,,
,TX,DALLAS,-96.832112295981,R & S GRO - DELI,Supermarket,,,,1.5121456521493498e+19,,,,9534 BECKLEY VIEW AVE,32.632261346872,75232,DALLAS,General Retail/Food/Other,,,
,TX,DALLAS,-96.958499158532,"TOTAL WINE, SPIRITS, BEER & MORE",Liquor Store,,,,1.665390918476754e+19,,,,7730 N MACARTHUR BLVD STE A,32.913510793775,75063,IRVING,Liquor Store,,,
,TX,DALLAS,-96.630826393598,TIENDA SALVADORENA 503,Convenience Store,,,,7.086517224605567e+18,,,,1610 S 1ST ST,32.897904487508,75040,GARLAND,General Retail/Food/Other,,,
,TX,DALLAS,-96.808678355052,FIG & FAVOR,Specialty Food,,,,1.4607223789393365e+19,,,,2850 N HARWOOD ST STE 110,32.794431607881,75201,DALLAS,Uncategorized,,,
,TX,DALLAS,-96.685498489451,2MS FOOD MART,Convenience Store,,,,3.9550288779403136e+18,,,,11361 MCCREE RD STE 110,32.87158738224,75238,DALLAS,General Retail/Food/Other,,,
,TX,DALLAS,-96.87046491137,TEXAS FOOD MART,Convenience Store,,,,1.3402459469761305e+19,,,,2984 W WHEATLAND RD STE E,32.64738299533,75237,DALLAS,General Retail/Food/Other,,,
,TX,DALLAS,-96.934229181801,7 ELEVEN CONVENIENCE STORE #21446C,Convenience Store,,,,1.1704129090326645e+19,,,,510 N NURSERY RD,32.817796427296,75061,IRVING,General Retail/Food/Other,,,
,TX,DALLAS,-96.927687314454,ZALUNOLA VENDING LLC,Specialty Food,,,,1.7889375362356302e+19,,,,1504 OLD ORCHARD DR,32.819030525925,75061,IRVING,Uncategorized,,,
,TX,DALLAS,-96.800702781777,UPTOWN LIQUORS,Liquor Store,,,,5.020200189642557e+18,,,,3128 MCKINNEY AVE STE D,32.802175670017,75204,DALLAS,Liquor Store,,,
,TX,DALLAS,-96.955988964919,MAGIC DOLLAR/FURNITURE,Convenience Store,,,,1.0824644151084728e+19,,,,828 E IRVING BLVD STE 100,32.813297967629,75060,IRVING,General Retail/Food/Other,,,
,TX,DALLAS,-96.887238240813,EL RANCHO #28,Supermarket,,,,4.211643356904114e+18,,,,2770 VALWOOD PKWY,32.938146643934,75234,FARMERS BRANCH,Mexican,Americas,Latin America - Central America,Mexico
,TX,DALLAS,-96.74503047723,MOM'S BUNS,Produce Market,,,,1.2798377094081038e+19,,,,6659 AINTREE CIR,32.852746135088,75214,DALLAS,General Retail/Food/Other,,,
,TX,DALLAS,-96.737315332115,TEXAS LIQUOR #3,Liquor Store,,,,1.7222621097551745e+19,,,,3400 SAMUELL BLVD STE B,32.79291296206,75223,DALLAS,Liquor Store,,,
,TX,DALLAS,-96.834124908866,MFP BUYER,Produce Market,,,,8.183290195613926e+18,,,,2212 IRVING BLVD,32.796131382862,75207,DALLAS,General Retail/Food/Other,,,
,TX,DALLAS,-96.873381479464,TEXAS ICE VENDING,Specialty Food,,,,8.711506313914961e+18,,,,3221 FALLS DR,32.726447975883,75211,DALLAS,Uncategorized,,,
,TX,DALLAS,-96.789277494258,REVOLUTION ARTISAN POPS,Specialty Food,,,,3.057533929322467e+18,,,,1707 N HALL ST APT 216,32.795469715513,75204,DALLAS,Uncategorized,,,
,TX,DALLAS,-96.744150733952,ABYSSINIA MARKET,Meat Market,,,,5.041367274682797e+18,,,,9191 FOREST LN STE 1A,32.909307531742,75243,DALLAS,African,Africa,Multiple African Regions,Multiple African
,TX,DALLAS,-96.788287361216,THE CORNER DONUTS,Bakery,,,,1.7537883974483986e+19,,,,2825 LIVE OAK ST,32.789580645354,75204,DALLAS,Uncategorized,,,
,TX,DALLAS,-96.613100786661,FAST FOOD,Convenience Store,,,,4.884687458701692e+18,,,,12531 LAKE JUNE RD,32.734576727387,75180,BALCH SPRINGS,General Retail/Food/Other,,,
,TX,DALLAS,-96.734345079122,GREENZABIHA ENTERPRISES LLC,Meat Market,,,,1.0589087950477806e+19,,,,888 S GREENVILLE AVE STE 222,32.937663703155,75081,RICHARDSON,General Retail/Food/Other,,,
,TX,DALLAS,-96.994366140852,RASAILI RAI LLC,Confectionery,,,,1.61241844548261e+18,,,,3880 IRVING MALL,32.840997787856,75062,IRVING,Indian/South Asian,Asia,South Central Asia,Multiple South Central Asian
,TX,DALLAS,-96.910185550707,"TEXAS SPICE & TRADING COMPANY, LLC",Specialty Food,,,,3.180417958690376e+18,,,,2112 ROSEBUD DR,32.804082007867,75060,IRVING,Uncategorized,,,
,TX,DALLAS,-96.834977153039,SPRING VALLEY DONUTS,Bakery,,,,7.855175282756108e+18,,,,4388 SPRING VALLEY RD,32.939465512922,75244,FARMERS BRANCH,Uncategorized,,,
,TX,DALLAS,-96.769311958595,DEEP CUTS DALLAS,Meat Market,,,,6.136078829167002e+18,,,,7989 BELT LINE RD STE 146,32.9509896937,75248,DALLAS,General Retail/Food/Other,,,
,TX,DALLAS,-96.576989903925,LAWSON CONVENIENCE STORE,Convenience Store,,,,8.810355974457019e+18,,,,421 W LAWSON RD TRLR 40,32.697180471887,75253,DALLAS,General Retail/Food/Other,,,
,TX,DALLAS,-96.985736399663,KWIK LIQUOR,Liquor Store,,,,7.3315614164635e+18,,,,2607 SE 14TH ST,32.705528124929,75052,GRAND PRAIRIE,Liquor Store,,,
,TX,DALLAS,-96.990862485276,1 STOP MEAT SHOP,Meat Market,,,,1.0876213874536892e+19,,,,3305 W ROCHELLE RD,32.847174587998,75062,IRVING,General Retail/Food/Other,,,
,TX,DALLAS,-96.66066769999,LAS MARIPOSAS TIENDA Y BOTANICA,Supermarket,,,,6.238079140411228e+18,,,,4355 INTERSTATE 30 STE 102,32.80774506194,75150,MESQUITE,Mexican,Americas,Latin America - Central America,Mexico
,TX,DALLAS,-96.878198967734,MECATO MARKET,Confectionery,,,,4.734490116554377e+18,,,,10028 MONROE DR,32.881635058866,75229,DALLAS,Uncategorized,,,
,TX,DALLAS,-96.810958385234,"TOTAL WINE, SPIRITS, BEER & MORE",Liquor Store,,,,1.494820931455099e+19,,,,3810 CONGRESS AVE,32.807186476409,75219,DALLAS,Liquor Store,,,
,TX,DALLAS,-96.78080544414,SMOKE STACC,Convenience Store,,,,7.546817758099883e+18,,,,2622 S ERVAY ST,32.764872752972,75215,DALLAS,General Retail/Food/Other,,,
,TX,DALLAS,-96.959929868185,LIQUOR ISLAND,Liquor Store,,,,2.687111157211481e+18,,,,504 S MACARTHUR BLVD,32.809680769873,75060,IRVING,Liquor Store,,,
,TX,DALLAS,-96.789117835473,TOM THUMB 5803 FUEL STATION,Supermarket,,,,1.7907932092408089e+19,,,,2720 LIVE OAK ST,32.788716308433,75204,DALLAS,General Retail/Food/Other,,,
,TX,DALLAS,-96.843617085003,SWEETE GIFTS,Confectionery,,,,1.5035713084795535e+19,,,,11036 ALADDIN DR,32.898748800568,75229,DALLAS,Uncategorized,,,
,TX,DALLAS,-96.789117835473,TOM THUMB 5803 FUEL STATION,Supermarket,,,,7.699816162066633e+17,,,,2720 LIVE OAK ST,32.788716308433,75204,DALLAS,General Retail/Food/Other,,,
,TX,DALLAS,-96.892900713112,LATINOS C STORE,Convenience Store,,,,6.700610026681356e+18,,,,4444 W ILLINOIS AVE STE 109,32.720262272252,75211,DALLAS,General Retail/Food/Other,,,
,TX,DALLAS,-96.823963243094,BEAR CREEK BEVERAGE & SPIRITS,Convenience Store,,,,1.64219587037892e+19,,,,1350 E BEAR CREEK RD,32.560550623242,75154,GLENN HEIGHTS,General Retail/Food/Other,,,
,TX,DALLAS,-96.683925176608,SAMS $ & MORE,Convenience Store,,,,5.26282176422506e+18,,,,3548 W WALNUT ST,32.917085818278,75042,GARLAND,General Retail/Food/Other,,,
,TX,DALLAS,-96.817983480985,TWYSTED TREETZ,Specialty Food,,,,4.962065951704961e+18,,,,423 E LEDBETTER DR APT 126,32.684593737662,75216,DALLAS,Uncategorized,,,
,TX,DALLAS,-96.578713702507,I-20 LIQUOR,Liquor Store,,,,1.5237825973421429e+19,,,,13881 INTERSTATE 20,32.704873053865,75181,BALCH SPRINGS,Liquor Store,,,
,TX,DALLAS,-96.795841944864,GATEWAY NEWSTANDS,Convenience Store,,,,1.6740720469010958e+19,,,,700 N PEARL ST,32.78675401249,75201,DALLAS,General Retail/Food/Other,,,
,TX,DALLAS,-96.778807722622,MAIN STREET MARKET,Supermarket,,,,7.051851800498205e+17,,,,3102 MAIN ST,32.784805656599,75226,DALLAS,General Retail/Food/Other,,,
,TX,DALLAS,-96.73695070025,NOQUENO,Specialty Food,,,,1.1444942562153622e+17,,,,514 LOCKWOOD DR,32.951976523375,75080,RICHARDSON,Uncategorized,,,
,TX,DALLAS,-97.017207249338,SAVE NOW FOOD MART,Convenience Store,,,,5.88188960171847e+18,,,,634 N CARRIER PKWY # 160,32.749220606595,75050,GRAND PRAIRIE,General Retail/Food/Other,,,
,TX,DALLAS,-96.770779861721,"IT'SUGAR, LLC",Confectionery,,,,4.046056403940887e+18,,,,8687 N CENTRAL EXPY STE 2E3-2340,32.869463265005,75225,DALLAS,Uncategorized,,,
,TX,DALLAS,-96.958571182875,"BIGDASH IRVING, LLC",Bakery,,,,8.619430344800816e+18,,,,7300 N MACARTHUR BLVD STE 100,32.905221541815,75063,IRVING,Uncategorized,,,
,TX,DALLAS,-96.833630970911,EL RANCHO CARNICERIA Y FRUTERIA #10,Supermarket,,,,1.0726767754380591e+19,,,,655 W ILLINOIS AVE STE 900,32.720496571302,75224,DALLAS,Mexican,Americas,Latin America - Central America,Mexico
,TX,DALLAS,-96.597446449997,PEAK FOOD MART,Convenience Store,,,,2.919870138290032e+18,,,,5509 BROADWAY BLVD STE B,32.849010292318,75043,GARLAND,General Retail/Food/Other,,,
,TX,DALLAS,-96.858360318237,CLIFF BEER & WINE,Convenience Store,,,,6.360508284555775e+18,,,,2460 W ILLINOIS AVE,32.720165981027,75233,DALLAS,General Retail/Food/Other,,,
,TX,DALLAS,-96.772250315296,GOOD START COFFEE ROASTERS LLC,Specialty Food,,,,7.562508695015016e+18,,,,7906 ROUNDROCK RD,32.956063841906,75248,DALLAS,Uncategorized,,,
,TX,DALLAS,-96.721504012518,YUMMY DONUTS,Bakery,,,,8.185343826264147e+18,,,,4441 LAWNVIEW AVE STE C,32.783195430883,75227,DALLAS,Uncategorized,,,
,TX,DALLAS,-96.867201740731,"ASSOCIATED DISTRIBUTORS, INC.",Supermarket,,,,3.639305966003352e+17,,,,3170 IRVING BLVD,32.80778096484,75247,DALLAS,General Retail/Food/Other,,,
,TX,DALLAS,-96.850668107022,FUEL TOWN #2,Supermarket,,,,1.3109788749132943e+19,,,,1525 INWOOD RD,32.809491531813,75247,DALLAS,General Retail/Food/Other,,,
,TX,DALLAS,-96.659911502085,WALNUT BEVERAGE,Convenience Store,,,,5.064561105499476e+18,,,,2215 W WALNUT ST,32.916381526757,75042,GARLAND,General Retail/Food/Other,,,
,TX,DALLAS,-96.993966796508,SPROUTS FARMERS MARKET,Supermarket,,,,5.679959580569059e+18,,,,110 W SANDY LAKE RD STE 180,32.969399588051,75019,COPPELL,General Retail/Food/Other,,,
,TX,DALLAS,-96.90857968972,MBK AFRICAN MARKET,Supermarket,,,,1.058983895262254e+19,,,,203 E CAMP WISDOM RD STE A,32.661985675083,75116,DUNCANVILLE,African,Africa,Multiple African Regions,Multiple African
,TX,DALLAS,-96.856934458527,PALMS # 2,Liquor Store,,,,1.1996303361919177e+19,,,,1710 W MOCKINGBIRD LN STE B,32.822156341792,75235,DALLAS,Liquor Store,,,
,TX,DALLAS,-96.727044442618,LAKE VIEW LIQUOR,Liquor Store,,,,1.1108268672204324e+18,,,,7826 GARLAND RD,32.812438838132,75218,DALLAS,Liquor Store,,,
,TX,DALLAS,-96.97538968455,ANTOJITOS TIPICOS SALVADORENOS LA NORTENA,Specialty Food,,,,5.383878254520649e+18,,,,2306 W 11TH ST,32.804763341395,75060,IRVING,Mexican,Americas,Latin America - Central America,Mexico
,TX,DALLAS,-96.89013277345,FLAMINGO BEER AND WINE,Convenience Store,,,,1.048104008956728e+19,,,,1107 S JOSEY LN,32.952252990407,75006,CARROLLTON,General Retail/Food/Other,,,
,TX,DALLAS,-96.888751973647,MERCADITO 99,Convenience Store,,,,4.028468786635688e+18,,,,4207 W JEFFERSON BLVD,32.73813409162,75211,DALLAS,General Retail/Food/Other,,,
,TX,DALLAS,-96.81919408346,DOMINO'S #8154,Specialty Food,,,,1.23884092498356e+19,,,,5040 LEMMON AVE,32.823742060709,75209,DALLAS,Italian,Europe,Southern Europe,Italy
,TX,DALLAS,-96.827775615014,KATE WEISER CHOCOLATE,Confectionery,,,,6.403540662369144e+18,,,,3011 GULDEN LN STE 115,32.779507067053,75212,DALLAS,Uncategorized,,,
,TX,DALLAS,-96.770779861721,KATE WEISER CHOCOLATE,Confectionery,,,,1.7556567455340184e+19,,,,8687 N CENTRAL EXPY STE 400B,32.869463265005,75225,DALLAS,Uncategorized,,,
,TX,DALLAS,-96.80218546773,RENAISSANCE CONVENIENCE CENTER,Convenience Store,,,,1.1381800075568431e+19,,,,1201 ELM ST STE LL17,32.780882759774,75270,DALLAS,General Retail/Food/Other,,,
,TX,DALLAS,-96.926273696981,HEIGHTS LIQUOR,Liquor Store,,,,3.735058008343531e+18,,,,1550 E IRVING BLVD,32.807937611038,75060,IRVING,Liquor Store,,,
,TX,DALLAS,-96.68680925987,RIMK FOOD MART,Convenience Store,,,,1.5140726609053436e+19,,,,402 S FOREST CREST DR,32.910232546444,75042,GARLAND,General Retail/Food/Other,,,
,TX,DALLAS,-96.788129260644,MIMI'S PIZZERIA,Bakery,,,,7.275137132769398e+18,,,,6807 W NORTHWEST HWY,32.865689703027,75225,DALLAS,Italian,Europe,Southern Europe,Italy
,TX,DALLAS,-96.717896305129,FRESHAFRIK,Supermarket,,,,1.439993628881062e+19,,,,12516 AUDELIA RD,32.923084999791,75243,DALLAS,General Retail/Food/Other,,,
,TX,DALLAS,-96.797475366795,PACIFIC GIFT & CONVENIENT CENTER,Convenience Store,,,,7.037754328516412e+18,,,,1700 PACIFIC AVE STE 107,32.782532832249,75201,DALLAS,General Retail/Food/Other,,,
,TX,DALLAS,-96.784110335573,ROCKET FIZZ SODA POP & CANDY SHOP,Confectionery,,,,1.7417369595140526e+19,,,,2701 MAIN ST STE 160,32.783895202319,75226,DALLAS,Uncategorized,,,
,TX,DALLAS,-96.615655892752,"DOORDASH ESSENTIALS, LLC",Convenience Store,,,,1.6343258867608996e+19,,,,1344 N TOWN EAST BLVD,32.810705953459,75150,MESQUITE,General Retail/Food/Other,,,
,TX,DALLAS,-96.999356838248,JO'S TEA COMPANY,Specialty Food,,,,1.361515652464714e+19,,,,400 FIELDCREST CIR,32.967055528792,75019,COPPELL,Uncategorized,,,
,TX,DALLAS,-96.676517760651,KEEFE COMMISSARY NETWORK,Supermarket,,,,1.0884682141523788e+19,,,,3101 MARQUIS DR,32.901116745907,75042,GARLAND,General Retail/Food/Other,,,
